"d1_1","d1_2","d1_3","d1_4","D2_rideshare","D2_metro_LADOT","D2_navigation","d3_1","d3_2","d3_3","D4","D5","D6","D7","d8_1","d8_2","d8_3","d8_4","vector_representation","Arch_ID","Stratum"
1,1,1,1,2,3,2,1,0,1,2,1,1,2,0,1,1,1,"D1=[1,1,1,1]; D2=[2,3,2]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,1,1]",480,"D5=1_D6=1"
1,0,0,0,2,1,3,0,1,0,5,0,1,1,0,0,1,1,"D1=[1,0,0,0]; D2=[2,1,3]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=1; D8=[0,0,1,1]",481,"D5=0_D6=1"
1,0,0,0,2,1,1,0,1,1,3,0,1,2,0,0,1,0,"D1=[1,0,0,0]; D2=[2,1,1]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[0,0,1,0]",482,"D5=0_D6=1"
0,1,1,1,1,1,1,1,0,0,2,1,1,1,1,1,1,0,"D1=[0,1,1,1]; D2=[1,1,1]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,1,0]",483,"D5=1_D6=1"
0,1,1,0,2,1,1,0,1,1,4,1,1,1,1,1,1,1,"D1=[0,1,1,0]; D2=[2,1,1]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[1,1,1,1]",484,"D5=1_D6=1"
1,0,1,0,3,1,1,1,1,1,5,0,0,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,1,1]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[0,0,1,0]",485,"D5=0_D6=0"
0,1,0,1,2,3,2,0,0,1,5,1,1,1,0,1,0,0,"D1=[0,1,0,1]; D2=[2,3,2]; D3=[0,0,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,1,0,0]",486,"D5=1_D6=1"
1,1,1,0,2,1,3,0,1,0,1,0,1,3,0,0,1,0,"D1=[1,1,1,0]; D2=[2,1,3]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[0,0,1,0]",487,"D5=0_D6=1"
1,0,0,1,1,3,1,0,0,1,1,0,1,1,1,1,1,1,"D1=[1,0,0,1]; D2=[1,3,1]; D3=[0,0,1]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,1,1]",488,"D5=0_D6=1"
0,0,0,1,2,3,3,1,0,1,3,0,1,1,0,0,1,0,"D1=[0,0,0,1]; D2=[2,3,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,0,1,0]",489,"D5=0_D6=1"
0,1,1,1,3,2,2,1,0,1,5,1,1,3,0,0,1,0,"D1=[0,1,1,1]; D2=[3,2,2]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,0,1,0]",490,"D5=1_D6=1"
1,0,1,0,3,3,1,1,1,0,3,1,1,1,0,0,1,0,"D1=[1,0,1,0]; D2=[3,3,1]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,1,0]",491,"D5=1_D6=1"
1,1,0,1,1,3,1,1,1,1,1,1,1,2,0,0,1,1,"D1=[1,1,0,1]; D2=[1,3,1]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,0,1,1]",492,"D5=1_D6=1"
0,1,0,1,1,2,1,1,0,1,5,1,1,2,0,1,1,1,"D1=[0,1,0,1]; D2=[1,2,1]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=2; D8=[0,1,1,1]",493,"D5=1_D6=1"
0,0,1,0,2,2,3,1,1,0,4,1,1,2,0,0,1,0,"D1=[0,0,1,0]; D2=[2,2,3]; D3=[1,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,0,1,0]",494,"D5=1_D6=1"
1,1,1,0,3,2,1,0,1,0,4,0,0,2,1,1,1,0,"D1=[1,1,1,0]; D2=[3,2,1]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,1,0]",495,"D5=0_D6=0"
0,1,0,1,2,3,2,0,0,1,2,0,1,2,1,1,0,0,"D1=[0,1,0,1]; D2=[2,3,2]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,1,0,0]",496,"D5=0_D6=1"
0,0,1,1,3,2,2,0,1,0,1,1,1,3,0,1,1,1,"D1=[0,0,1,1]; D2=[3,2,2]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,1,1]",497,"D5=1_D6=1"
1,1,1,1,3,1,3,1,1,0,1,0,1,2,1,0,1,0,"D1=[1,1,1,1]; D2=[3,1,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=2; D8=[1,0,1,0]",498,"D5=0_D6=1"
1,1,0,1,1,2,1,1,0,1,4,1,1,3,0,1,0,0,"D1=[1,1,0,1]; D2=[1,2,1]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,0,0]",499,"D5=1_D6=1"
1,1,0,1,3,3,3,0,1,0,5,0,0,3,0,0,0,1,"D1=[1,1,0,1]; D2=[3,3,3]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[0,0,0,1]",500,"D5=0_D6=0"
0,0,1,0,1,2,3,1,0,0,1,1,1,3,0,1,0,1,"D1=[0,0,1,0]; D2=[1,2,3]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,0,1]",501,"D5=1_D6=1"
1,1,0,1,3,3,1,1,0,1,4,0,1,2,1,1,1,0,"D1=[1,1,0,1]; D2=[3,3,1]; D3=[1,0,1]; D4=4; D5=0; D6=1; D7=2; D8=[1,1,1,0]",502,"D5=0_D6=1"
1,0,1,1,2,1,3,1,1,0,5,0,1,2,0,0,0,1,"D1=[1,0,1,1]; D2=[2,1,3]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,0,1]",503,"D5=0_D6=1"
0,0,0,1,2,3,2,1,0,1,5,1,1,3,0,1,0,0,"D1=[0,0,0,1]; D2=[2,3,2]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,0,0]",504,"D5=1_D6=1"
1,1,0,1,2,2,2,0,0,1,1,0,0,2,0,0,1,1,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,0,1,1]",505,"D5=0_D6=0"
0,1,1,0,2,3,1,1,1,0,1,0,0,3,0,0,1,0,"D1=[0,1,1,0]; D2=[2,3,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,0,1,0]",506,"D5=0_D6=0"
1,0,1,1,2,1,2,1,1,1,5,1,1,3,1,0,0,1,"D1=[1,0,1,1]; D2=[2,1,2]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,0,1]",507,"D5=1_D6=1"
0,1,1,0,2,1,2,1,0,1,3,0,1,1,0,1,0,0,"D1=[0,1,1,0]; D2=[2,1,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,0,0]",508,"D5=0_D6=1"
1,1,1,0,1,1,1,0,0,1,1,0,0,2,1,1,0,0,"D1=[1,1,1,0]; D2=[1,1,1]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,0]",509,"D5=0_D6=0"
1,0,0,0,2,2,3,1,1,0,1,0,1,3,1,1,1,0,"D1=[1,0,0,0]; D2=[2,2,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,1,1,0]",510,"D5=0_D6=1"
1,0,0,0,2,3,3,1,1,1,1,1,1,3,1,0,0,1,"D1=[1,0,0,0]; D2=[2,3,3]; D3=[1,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,0,0,1]",511,"D5=1_D6=1"
0,0,1,0,1,2,2,1,0,1,1,0,0,2,1,1,0,0,"D1=[0,0,1,0]; D2=[1,2,2]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,0,0]",512,"D5=0_D6=0"
1,0,0,1,2,2,1,0,0,1,3,1,1,3,0,0,1,0,"D1=[1,0,0,1]; D2=[2,2,1]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=3; D8=[0,0,1,0]",513,"D5=1_D6=1"
1,1,1,0,2,3,3,1,0,0,1,0,1,3,1,0,1,0,"D1=[1,1,1,0]; D2=[2,3,3]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,0]",514,"D5=0_D6=1"
1,0,0,1,3,2,1,0,1,0,3,1,1,2,1,1,1,0,"D1=[1,0,0,1]; D2=[3,2,1]; D3=[0,1,0]; D4=3; D5=1; D6=1; D7=2; D8=[1,1,1,0]",515,"D5=1_D6=1"
0,1,1,0,3,3,3,0,1,1,4,0,0,1,1,1,1,1,"D1=[0,1,1,0]; D2=[3,3,3]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=1; D8=[1,1,1,1]",516,"D5=0_D6=0"
1,1,1,0,2,3,2,1,0,0,5,1,1,3,0,0,0,1,"D1=[1,1,1,0]; D2=[2,3,2]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,0,0,1]",517,"D5=1_D6=1"
1,0,0,1,3,1,2,0,1,1,3,1,1,1,1,1,1,0,"D1=[1,0,0,1]; D2=[3,1,2]; D3=[0,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,1,0]",518,"D5=1_D6=1"
0,1,1,1,1,3,2,0,0,1,3,0,0,1,0,1,1,1,"D1=[0,1,1,1]; D2=[1,3,2]; D3=[0,0,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,1,1]",519,"D5=0_D6=0"
0,1,0,1,3,1,2,1,0,0,2,1,1,2,0,1,1,0,"D1=[0,1,0,1]; D2=[3,1,2]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=2; D8=[0,1,1,0]",520,"D5=1_D6=1"
1,0,1,0,1,2,3,1,1,0,4,0,1,1,0,1,0,1,"D1=[1,0,1,0]; D2=[1,2,3]; D3=[1,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[0,1,0,1]",521,"D5=0_D6=1"
0,1,0,1,1,3,2,0,0,1,3,1,1,2,1,0,1,0,"D1=[0,1,0,1]; D2=[1,3,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,0,1,0]",522,"D5=1_D6=1"
0,1,1,1,1,1,1,1,1,1,2,0,0,3,1,1,1,0,"D1=[0,1,1,1]; D2=[1,1,1]; D3=[1,1,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,1,1,0]",523,"D5=0_D6=0"
1,0,0,1,2,3,2,1,1,0,1,1,1,3,1,0,0,1,"D1=[1,0,0,1]; D2=[2,3,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,0,0,1]",524,"D5=1_D6=1"
0,1,1,1,2,2,3,1,0,1,5,0,0,1,1,0,1,0,"D1=[0,1,1,1]; D2=[2,2,3]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,1,0]",525,"D5=0_D6=0"
0,1,0,1,2,3,3,0,0,1,2,0,1,3,1,0,0,0,"D1=[0,1,0,1]; D2=[2,3,3]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,0,0]",526,"D5=0_D6=1"
1,1,1,1,1,1,1,1,1,1,5,0,0,3,1,0,0,0,"D1=[1,1,1,1]; D2=[1,1,1]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,0,0]",527,"D5=0_D6=0"
0,1,0,0,2,2,2,0,1,0,2,1,1,3,1,1,1,0,"D1=[0,1,0,0]; D2=[2,2,2]; D3=[0,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[1,1,1,0]",528,"D5=1_D6=1"
0,0,1,0,3,2,2,0,0,1,1,1,1,3,0,0,0,1,"D1=[0,0,1,0]; D2=[3,2,2]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=3; D8=[0,0,0,1]",529,"D5=1_D6=1"
1,0,0,1,3,3,1,1,1,1,4,0,1,2,1,0,1,1,"D1=[1,0,0,1]; D2=[3,3,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[1,0,1,1]",530,"D5=0_D6=1"
1,1,1,0,2,2,2,0,1,1,1,0,1,1,0,0,1,1,"D1=[1,1,1,0]; D2=[2,2,2]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[0,0,1,1]",531,"D5=0_D6=1"
1,0,0,1,2,1,2,0,0,1,4,0,0,2,0,1,0,1,"D1=[1,0,0,1]; D2=[2,1,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,1,0,1]",532,"D5=0_D6=0"
1,0,1,0,1,1,3,0,1,0,1,0,0,3,1,0,1,0,"D1=[1,0,1,0]; D2=[1,1,3]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,0,1,0]",533,"D5=0_D6=0"
1,0,1,0,2,1,1,1,0,0,1,0,1,1,0,1,0,1,"D1=[1,0,1,0]; D2=[2,1,1]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=1; D8=[0,1,0,1]",534,"D5=0_D6=1"
1,0,1,1,2,2,3,0,1,0,5,0,0,3,1,1,0,1,"D1=[1,0,1,1]; D2=[2,2,3]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,1,0,1]",535,"D5=0_D6=0"
1,0,1,1,2,3,2,1,1,0,5,0,0,3,1,0,0,0,"D1=[1,0,1,1]; D2=[2,3,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,0,0]",536,"D5=0_D6=0"
0,0,1,1,2,3,1,0,0,1,4,0,1,3,1,0,1,1,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=3; D8=[1,0,1,1]",537,"D5=0_D6=1"
0,0,1,1,3,1,3,1,0,0,5,0,0,2,1,0,0,1,"D1=[0,0,1,1]; D2=[3,1,3]; D3=[1,0,0]; D4=5; D5=0; D6=0; D7=2; D8=[1,0,0,1]",538,"D5=0_D6=0"
1,0,0,1,3,3,3,0,1,0,3,0,0,3,0,0,0,1,"D1=[1,0,0,1]; D2=[3,3,3]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[0,0,0,1]",539,"D5=0_D6=0"
0,1,1,0,1,3,1,1,1,0,5,1,1,2,0,1,1,0,"D1=[0,1,1,0]; D2=[1,3,1]; D3=[1,1,0]; D4=5; D5=1; D6=1; D7=2; D8=[0,1,1,0]",540,"D5=1_D6=1"
1,1,0,0,3,3,1,0,1,1,2,0,1,2,0,1,1,1,"D1=[1,1,0,0]; D2=[3,3,1]; D3=[0,1,1]; D4=2; D5=0; D6=1; D7=2; D8=[0,1,1,1]",541,"D5=0_D6=1"
1,1,0,1,2,3,1,1,0,1,1,0,0,1,1,0,0,0,"D1=[1,1,0,1]; D2=[2,3,1]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,0,0,0]",542,"D5=0_D6=0"
0,1,1,0,1,3,1,1,1,0,1,0,1,1,1,0,0,0,"D1=[0,1,1,0]; D2=[1,3,1]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=1; D8=[1,0,0,0]",543,"D5=0_D6=1"
1,0,0,0,3,2,3,0,1,0,2,0,0,3,0,1,0,1,"D1=[1,0,0,0]; D2=[3,2,3]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,0,1]",544,"D5=0_D6=0"
1,1,0,0,1,2,2,1,0,0,1,0,1,2,0,1,1,0,"D1=[1,1,0,0]; D2=[1,2,2]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=2; D8=[0,1,1,0]",545,"D5=0_D6=1"
0,0,0,1,1,3,2,1,0,1,5,0,1,3,0,1,0,0,"D1=[0,0,0,1]; D2=[1,3,2]; D3=[1,0,1]; D4=5; D5=0; D6=1; D7=3; D8=[0,1,0,0]",546,"D5=0_D6=1"
1,0,0,0,2,2,2,1,1,1,1,0,1,1,0,1,1,0,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[1,1,1]; D4=1; D5=0; D6=1; D7=1; D8=[0,1,1,0]",547,"D5=0_D6=1"
1,0,1,1,2,2,3,0,1,1,1,0,1,3,0,1,0,0,"D1=[1,0,1,1]; D2=[2,2,3]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=3; D8=[0,1,0,0]",548,"D5=0_D6=1"
1,1,1,0,1,1,1,1,1,1,5,0,1,1,0,1,0,0,"D1=[1,1,1,0]; D2=[1,1,1]; D3=[1,1,1]; D4=5; D5=0; D6=1; D7=1; D8=[0,1,0,0]",549,"D5=0_D6=1"
0,0,0,1,2,2,2,0,1,1,5,1,1,1,1,0,1,1,"D1=[0,0,0,1]; D2=[2,2,2]; D3=[0,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,0,1,1]",550,"D5=1_D6=1"
1,1,1,1,3,2,2,1,0,0,4,0,0,3,1,1,1,0,"D1=[1,1,1,1]; D2=[3,2,2]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=3; D8=[1,1,1,0]",551,"D5=0_D6=0"
0,0,0,1,1,1,1,1,1,1,4,0,1,2,1,1,0,0,"D1=[0,0,0,1]; D2=[1,1,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=2; D8=[1,1,0,0]",552,"D5=0_D6=1"
0,0,1,1,2,2,2,1,1,1,1,0,0,1,1,1,0,0,"D1=[0,0,1,1]; D2=[2,2,2]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,1,0,0]",553,"D5=0_D6=0"
0,0,0,1,3,1,1,1,0,0,3,0,0,1,0,0,1,0,"D1=[0,0,0,1]; D2=[3,1,1]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=1; D8=[0,0,1,0]",554,"D5=0_D6=0"
1,1,1,1,1,1,3,1,1,1,3,0,1,3,1,1,0,1,"D1=[1,1,1,1]; D2=[1,1,3]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,0,1]",555,"D5=0_D6=1"
1,1,0,1,2,2,2,0,1,0,2,0,1,3,0,1,0,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=3; D8=[0,1,0,0]",556,"D5=0_D6=1"
0,1,1,1,3,2,2,1,0,1,2,0,1,2,1,1,1,1,"D1=[0,1,1,1]; D2=[3,2,2]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,1,1,1]",557,"D5=0_D6=1"
0,1,1,0,3,3,3,1,0,1,2,0,1,2,1,0,1,1,"D1=[0,1,1,0]; D2=[3,3,3]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,0,1,1]",558,"D5=0_D6=1"
1,1,1,1,3,3,2,1,0,0,2,0,1,3,0,1,0,1,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=3; D8=[0,1,0,1]",559,"D5=0_D6=1"
0,1,1,0,2,2,2,1,1,0,5,0,1,2,0,0,1,0,"D1=[0,1,1,0]; D2=[2,2,2]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=2; D8=[0,0,1,0]",560,"D5=0_D6=1"
1,0,0,1,1,2,2,0,0,1,5,0,0,2,1,1,0,1,"D1=[1,0,0,1]; D2=[1,2,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,0,1]",561,"D5=0_D6=0"
1,1,1,0,1,1,2,1,0,0,5,1,1,3,1,0,1,1,"D1=[1,1,1,0]; D2=[1,1,2]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,1,1]",562,"D5=1_D6=1"
1,1,0,1,2,3,2,1,1,0,4,1,1,3,0,0,0,1,"D1=[1,1,0,1]; D2=[2,3,2]; D3=[1,1,0]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,0,1]",563,"D5=1_D6=1"
1,1,1,1,3,1,1,0,0,1,1,0,0,2,0,1,0,1,"D1=[1,1,1,1]; D2=[3,1,1]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,1,0,1]",564,"D5=0_D6=0"
1,0,0,0,2,3,3,0,1,0,1,0,0,3,1,0,0,0,"D1=[1,0,0,0]; D2=[2,3,3]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,0,0,0]",565,"D5=0_D6=0"
0,0,0,1,2,1,2,1,0,1,1,1,1,1,0,0,1,0,"D1=[0,0,0,1]; D2=[2,1,2]; D3=[1,0,1]; D4=1; D5=1; D6=1; D7=1; D8=[0,0,1,0]",566,"D5=1_D6=1"
1,0,0,1,3,2,1,1,1,1,3,0,1,3,0,1,1,1,"D1=[1,0,0,1]; D2=[3,2,1]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=3; D8=[0,1,1,1]",567,"D5=0_D6=1"
1,1,1,1,1,3,1,1,1,1,5,0,0,2,0,0,1,1,"D1=[1,1,1,1]; D2=[1,3,1]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[0,0,1,1]",568,"D5=0_D6=0"
1,1,1,0,2,3,1,1,1,1,3,0,1,3,1,1,1,1,"D1=[1,1,1,0]; D2=[2,3,1]; D3=[1,1,1]; D4=3; D5=0; D6=1; D7=3; D8=[1,1,1,1]",569,"D5=0_D6=1"
1,0,0,1,1,1,2,1,0,0,1,1,1,2,0,0,1,0,"D1=[1,0,0,1]; D2=[1,1,2]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=2; D8=[0,0,1,0]",570,"D5=1_D6=1"
0,1,1,1,3,2,1,1,1,0,4,1,1,3,0,0,1,0,"D1=[0,1,1,1]; D2=[3,2,1]; D3=[1,1,0]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,1,0]",571,"D5=1_D6=1"
1,0,1,0,2,3,2,1,0,0,5,0,1,1,1,0,0,1,"D1=[1,0,1,0]; D2=[2,3,2]; D3=[1,0,0]; D4=5; D5=0; D6=1; D7=1; D8=[1,0,0,1]",572,"D5=0_D6=1"
0,1,0,1,3,3,3,1,0,0,2,0,1,1,0,0,0,1,"D1=[0,1,0,1]; D2=[3,3,3]; D3=[1,0,0]; D4=2; D5=0; D6=1; D7=1; D8=[0,0,0,1]",573,"D5=0_D6=1"
0,0,1,1,2,3,1,0,1,0,5,1,1,3,0,1,0,0,"D1=[0,0,1,1]; D2=[2,3,1]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,0,0]",574,"D5=1_D6=1"
1,0,1,1,2,1,1,1,0,0,4,1,1,2,0,1,0,0,"D1=[1,0,1,1]; D2=[2,1,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,0,0]",575,"D5=1_D6=1"
1,1,0,1,2,2,2,0,0,1,5,0,0,1,1,0,0,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[1,0,0,0]",576,"D5=0_D6=0"
0,0,1,1,2,2,2,1,0,0,4,0,0,2,1,1,0,1,"D1=[0,0,1,1]; D2=[2,2,2]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,0,1]",577,"D5=0_D6=0"
0,1,0,0,3,3,2,1,1,0,3,1,1,1,0,0,0,1,"D1=[0,1,0,0]; D2=[3,3,2]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",578,"D5=1_D6=1"
1,1,1,0,1,1,3,0,1,0,2,0,0,2,0,1,1,0,"D1=[1,1,1,0]; D2=[1,1,3]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=2; D8=[0,1,1,0]",579,"D5=0_D6=0"
1,1,1,1,2,3,3,0,1,0,1,1,1,3,1,1,1,1,"D1=[1,1,1,1]; D2=[2,3,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,1,1]",580,"D5=1_D6=1"
0,1,1,1,2,3,1,0,1,0,5,0,1,1,1,1,1,0,"D1=[0,1,1,1]; D2=[2,3,1]; D3=[0,1,0]; D4=5; D5=0; D6=1; D7=1; D8=[1,1,1,0]",581,"D5=0_D6=1"
1,1,1,1,3,2,2,0,1,1,3,0,0,2,0,1,0,1,"D1=[1,1,1,1]; D2=[3,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,1,0,1]",582,"D5=0_D6=0"
1,1,1,0,3,2,2,1,1,0,5,0,0,3,1,0,0,0,"D1=[1,1,1,0]; D2=[3,2,2]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,0,0]",583,"D5=0_D6=0"
1,1,1,0,1,2,1,0,0,1,2,0,1,3,1,0,0,0,"D1=[1,1,1,0]; D2=[1,2,1]; D3=[0,0,1]; D4=2; D5=0; D6=1; D7=3; D8=[1,0,0,0]",584,"D5=0_D6=1"
0,0,0,1,2,1,1,1,1,0,3,0,0,3,0,1,1,1,"D1=[0,0,0,1]; D2=[2,1,1]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[0,1,1,1]",585,"D5=0_D6=0"
1,0,0,1,2,1,2,1,0,1,2,0,1,2,0,1,1,1,"D1=[1,0,0,1]; D2=[2,1,2]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[0,1,1,1]",586,"D5=0_D6=1"
0,0,1,1,3,3,3,1,0,0,5,1,1,3,1,0,1,0,"D1=[0,0,1,1]; D2=[3,3,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=3; D8=[1,0,1,0]",587,"D5=1_D6=1"
1,1,0,1,3,1,2,1,1,1,1,0,0,1,1,1,1,1,"D1=[1,1,0,1]; D2=[3,1,2]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,1,1,1]",588,"D5=0_D6=0"
0,0,1,0,3,3,3,1,0,0,1,0,0,3,1,0,1,1,"D1=[0,0,1,0]; D2=[3,3,3]; D3=[1,0,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,0,1,1]",589,"D5=0_D6=0"
0,1,1,1,2,2,2,1,1,1,3,1,1,2,1,1,0,0,"D1=[0,1,1,1]; D2=[2,2,2]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=2; D8=[1,1,0,0]",590,"D5=1_D6=1"
1,1,1,0,2,2,3,0,1,0,1,1,1,3,0,1,1,1,"D1=[1,1,1,0]; D2=[2,2,3]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,1,1]",591,"D5=1_D6=1"
0,0,1,0,1,1,2,1,0,1,2,1,1,2,1,0,0,0,"D1=[0,0,1,0]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,0,0,0]",592,"D5=1_D6=1"
0,1,0,1,2,1,3,1,0,1,1,0,1,1,0,0,1,0,"D1=[0,1,0,1]; D2=[2,1,3]; D3=[1,0,1]; D4=1; D5=0; D6=1; D7=1; D8=[0,0,1,0]",593,"D5=0_D6=1"
0,1,1,0,2,1,3,0,0,1,2,0,0,3,1,0,0,0,"D1=[0,1,1,0]; D2=[2,1,3]; D3=[0,0,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,0,0,0]",594,"D5=0_D6=0"
1,0,0,1,1,2,1,1,0,0,3,0,1,2,1,1,1,1,"D1=[1,0,0,1]; D2=[1,2,1]; D3=[1,0,0]; D4=3; D5=0; D6=1; D7=2; D8=[1,1,1,1]",595,"D5=0_D6=1"
